시군구,평수,월세금(만원),건축년도
서울특별시 노원구 공릉동,25.7,130,2000
서울특별시 노원구 공릉동,17.9,0,1994
서울특별시 성북구 상월곡동,34.7,0,2003
서울특별시 도봉구 도봉동,15.1,0,1996
서울특별시 도봉구 도봉동,18.1,75,1996
서울특별시 도봉구 도봉동,22.4,100,1987
서울특별시 도봉구 창동,11.0,67,1989
서울특별시 도봉구 창동,11.0,0,1991
서울특별시 도봉구 창동,25.7,0,1992
서울특별시 도봉구 창동,10.9,0,1989
서울특별시 도봉구 창동,18.1,0,2000
서울특별시 도봉구 창동,12.5,0,1991
서울특별시 도봉구 창동,10.9,68,1989
서울특별시 도봉구 창동,18.1,110,2004
서울특별시 도봉구 쌍문동,25.7,0,1993
서울특별시 도봉구 쌍문동,10.6,0,2016
서울특별시 도봉구 쌍문동,14.8,85,1988
서울특별시 도봉구 쌍문동,13.5,10,1990
서울특별시 도봉구 쌍문동,10.6,68,1989
서울특별시 강북구 번동,25.7,0,1997
서울특별시 성북구 하월곡동,25.6,0,2010
서울특별시 성북구 하월곡동,25.6,0,2010
서울특별시 성북구 하월곡동,25.6,0,2010
서울특별시 강북구 미아동,25.6,0,2004
서울특별시 노원구 하계동,18.1,0,1989
서울특별시 노원구 하계동,8.2,0,1988
서울특별시 성북구 장위동,4.6,15,2019
서울특별시 성북구 장위동,25.7,80,2017
서울특별시 노원구 월계동,34.8,0,2002
서울특별시 노원구 월계동,18.0,0,1987
서울특별시 도봉구 방학동,14.2,0,1987
서울특별시 도봉구 방학동,18.1,0,1994
서울특별시 성북구 길음동,18.1,50,2019
서울특별시 성북구 길음동,25.7,0,2019
서울특별시 성북구 길음동,18.1,210,2019
서울특별시 구로구 구로동,4.7,47,2012
서울특별시 강서구 화곡동,25.1,0,2005
서울특별시 강서구 화곡동,13.0,71,2021
서울특별시 강서구 화곡동,6.2,24,2018
서울특별시 강서구 화곡동,5.0,70,2016
서울특별시 강서구 화곡동,4.5,6,2014
서울특별시 강서구 마곡동,18.1,110,2017
서울특별시 강서구 마곡동,18.1,35,1998
서울특별시 강서구 마곡동,25.7,0,2017
서울특별시 구로구 개봉동,25.7,25,2014
서울특별시 구로구 신도림동,17.0,42,2015
서울특별시 구로구 개봉동,25.7,46,2020
서울특별시 구로구 개봉동,19.8,0,1975
서울특별시 구로구 개봉동,18.0,0,1999
서울특별시 강서구 내발산동,6.0,42,2025
서울특별시 구로구 구로동,17.6,110,2007
서울특별시 구로구 구로동,9.3,0,1999
서울특별시 강서구 내발산동,25.7,65,2006
서울특별시 강서구 내발산동,21.3,0,2007
서울특별시 금천구 가산동,18.1,135,1998
서울특별시 금천구 가산동,18.1,135,1998
서울특별시 구로구 고척동,25.7,0,2000
서울특별시 구로구 고척동,19.5,70,1989
서울특별시 강서구 내발산동,6.0,59,2025
서울특별시 강서구 내발산동,12.4,19,2025
서울특별시 금천구 시흥동,34.7,140,2000
서울특별시 금천구 시흥동,20.5,55,1980
서울특별시 금천구 시흥동,25.7,0,2004
서울특별시 강서구 마곡동,25.7,0,2014
서울특별시 강서구 내발산동,18.1,190,2008
서울특별시 강서구 내발산동,18.1,190,2008
서울특별시 강서구 내발산동,11.2,92,2025
서울특별시 강서구 방화동,25.7,0,2003
서울특별시 강서구 방화동,17.9,0,1994
서울특별시 강서구 방화동,15.4,0,1994
서울특별시 강서구 방화동,21.2,86,2022
서울특별시 강서구 가양동,15.0,0,1992
서울특별시 강서구 가양동,18.1,0,1999
서울특별시 강서구 가양동,12.0,0,1992
서울특별시 구로구 가리봉동,18.1,70,1998
서울특별시 강서구 내발산동,14.5,76,2025
서울특별시 강서구 내발산동,6.0,42,2025
서울특별시 강서구 내발산동,6.0,65,2025
서울특별시 구로구 구로동,12.5,80,1987
서울특별시 구로구 구로동,9.3,0,1999
서울특별시 강서구 내발산동,6.0,42,2025
서울특별시 강서구 내발산동,6.0,42,2025
서울특별시 강서구 화곡동,17.1,0,2005
서울특별시 강서구 화곡동,5.0,6,2012
서울특별시 강서구 화곡동,4.2,65,2019
서울특별시 강서구 화곡동,39.0,300,2015
서울특별시 마포구 창전동,25.7,0,2007
서울특별시 양천구 신정동,16.3,150,1987
서울특별시 양천구 신정동,18.0,0,2001
서울특별시 양천구 신정동,25.6,0,2007
서울특별시 양천구 신정동,47.4,0,1987
서울특별시 양천구 신정동,34.8,0,1995
서울특별시 양천구 신정동,14.8,50,2000
서울특별시 강서구 염창동,11.8,67,2020
서울특별시 강서구 염창동,25.7,50,2010
서울특별시 강서구 염창동,18.0,0,1999
서울특별시 강서구 염창동,25.6,0,2019
서울특별시 강서구 염창동,17.8,140,1994
서울특별시 강서구 염창동,25.3,0,1996
서울특별시 마포구 망원동,9.5,0,2019
서울특별시 양천구 신월동,18.1,150,2014
서울특별시 강서구 등촌동,36.3,0,2004
서울특별시 강서구 등촌동,18.1,112,2002
서울특별시 마포구 현석동,25.7,0,2016
서울특별시 마포구 현석동,25.7,0,2016
서울특별시 마포구 연남동,25.7,0,2003
서울특별시 마포구 서교동,45.1,850,2012
서울특별시 마포구 서교동,11.2,73,2020
서울특별시 마포구 성산동,18.0,110,1986
서울특별시 강서구 염창동,18.1,0,2004
서울특별시 마포구 신공덕동,34.8,35,2011
서울특별시 양천구 목동,20.1,250,1986
서울특별시 마포구 창전동,25.4,270,2007
서울특별시 마포구 공덕동,18.1,0,2004
서울특별시 마포구 아현동,18.1,0,2014
서울특별시 마포구 아현동,25.6,0,2014
서울특별시 마포구 아현동,34.8,0,2015
서울특별시 마포구 아현동,18.1,0,2014
서울특별시 양천구 목동,14.3,150,1986
서울특별시 마포구 신수동,18.0,0,2019
서울특별시 마포구 상암동,24.6,50,2012
서울특별시 양천구 신정동,16.3,150,1987
서울특별시 강동구 명일동,17.3,0,1988
서울특별시 송파구 가락동,25.7,120,2018
서울특별시 송파구 가락동,13.2,110,1986
서울특별시 송파구 가락동,19.4,0,1986
서울특별시 송파구 가락동,25.7,420,2018
서울특별시 송파구 가락동,18.1,0,2007
서울특별시 송파구 가락동,25.7,0,2004
서울특별시 송파구 가락동,33.4,100,2018
서울특별시 강동구 상일동,25.7,150,2020
서울특별시 송파구 장지동,15.1,27,2007
서울특별시 송파구 장지동,25.6,0,2016
서울특별시 강동구 둔촌동,17.6,0,2016
서울특별시 강동구 성내동,22.9,130,2005
서울특별시 강동구 길동,19.0,0,1983
서울특별시 강동구 고덕동,17.9,240,2020
서울특별시 강동구 명일동,35.6,0,1984
서울특별시 송파구 마천동,15.7,0,2018
서울특별시 강동구 명일동,35.6,0,1984
서울특별시 강동구 명일동,20.2,0,1983
서울특별시 강동구 명일동,21.9,0,1984
서울특별시 강동구 길동,25.5,110,2003
서울특별시 강동구 암사동,25.7,0,2009
서울특별시 강동구 암사동,18.1,0,2008
서울특별시 강동구 암사동,25.7,210,2009
서울특별시 강동구 암사동,25.7,210,2009
서울특별시 송파구 오금동,18.1,75,2019
서울특별시 송파구 오금동,22.3,0,1989
서울특별시 송파구 문정동,51.6,360,2004
서울특별시 송파구 방이동,30.5,280,1988
서울특별시 동대문구 장안동,24.5,0,2007
서울특별시 성북구 동소문동6가,4.1,33,2013
서울특별시 성북구 동소문동6가,4.1,33,2013
서울특별시 중랑구 상봉동,25.6,0,2006
서울특별시 중랑구 신내동,15.1,80,1996
서울특별시 중랑구 신내동,25.6,0,2014
서울특별시 동대문구 답십리동,25.7,200,2007
서울특별시 동대문구 전농동,25.7,95,2000
서울특별시 중랑구 중화동,18.1,0,2025
서울특별시 중랑구 중화동,12.1,0,2025
서울특별시 중랑구 중화동,18.1,0,2025
서울특별시 성북구 정릉동,18.1,0,2006
서울특별시 성북구 정릉동,25.4,0,2009
서울특별시 성북구 정릉동,25.6,0,2015
서울특별시 동대문구 장안동,24.5,0,2007
서울특별시 동대문구 장안동,5.7,12,2025
서울특별시 동대문구 장안동,5.5,11,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,5.5,11,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,5.5,11,2025
서울특별시 동대문구 장안동,5.5,11,2025
서울특별시 동대문구 장안동,5.7,19,2025
서울특별시 동대문구 장안동,5.7,12,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,5.5,11,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,11.0,34,2025
서울특별시 동대문구 장안동,5.7,12,2025
서울특별시 동대문구 장안동,5.7,19,2025
서울특별시 동대문구 장안동,5.7,19,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,5.7,19,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,5.7,12,2025
서울특별시 동대문구 장안동,6.3,13,2025
서울특별시 동대문구 장안동,5.7,14,2025
서울특별시 동대문구 장안동,6.3,6,2025
서울특별시 동대문구 장안동,5.3,53,2012
서울특별시 동대문구 장안동,6.3,6,2025
서울특별시 동대문구 장안동,5.7,10,2025
서울특별시 동대문구 장안동,6.3,6,2025
서울특별시 동대문구 장안동,5.7,10,2025
서울특별시 동대문구 장안동,6.3,15,2025
서울특별시 동대문구 장안동,5.7,14,2025
서울특별시 동대문구 장안동,5.5,14,2025
서울특별시 동대문구 장안동,6.3,15,2025
서울특별시 동대문구 장안동,11.0,17,2025
서울특별시 동대문구 장안동,5.5,6,2025
서울특별시 동대문구 장안동,5.7,10,2025
서울특별시 중랑구 면목동,25.7,0,2006
서울특별시 중랑구 면목동,16.3,145,2015
서울특별시 중랑구 면목동,25.7,0,2005
서울특별시 성북구 돈암동,25.7,0,2004
서울특별시 동대문구 이문동,6.2,105,2016
서울특별시 동대문구 이문동,18.1,110,2000
서울특별시 동대문구 이문동,18.1,110,2000
서울특별시 동대문구 휘경동,25.6,0,2019
서울특별시 동대문구 휘경동,9.7,43,2021
서울특별시 동대문구 휘경동,18.0,0,2019
서울특별시 강남구 대치동,23.2,0,1980
서울특별시 종로구 홍파동,25.7,0,2017
서울특별시 강남구 청담동,15.0,450,2011
서울특별시 강남구 일원동,32.5,0,1984
서울특별시 종로구 홍파동,18.1,0,2017
서울특별시 강남구 역삼동,14.2,0,2004
서울특별시 강남구 일원동,15.0,150,1992
서울특별시 강남구 압구정동,32.4,0,1982
서울특별시 강남구 개포동,10.0,0,1992
서울특별시 강남구 개포동,10.0,0,1992
서울특별시 강남구 개포동,15.1,33,2020
서울특별시 강남구 개포동,28.9,0,1984
서울특별시 강남구 개포동,22.1,0,1983
서울특별시 강남구 대치동,25.7,0,2008
서울특별시 강남구 대치동,10.3,0,2004
서울특별시 강남구 도곡동,33.7,0,2010
서울특별시 강남구 수서동,15.0,0,1993
서울특별시 강남구 수서동,25.7,0,1997
서울특별시 강남구 수서동,10.4,49,1993
서울특별시 강남구 도곡동,21.7,0,2016
서울특별시 강남구 도곡동,6.1,96,2020
서울특별시 강남구 도곡동,49.2,0,2003
서울특별시 강남구 대치동,23.2,80,1979
서울특별시 강남구 대치동,10.3,0,2004
서울특별시 종로구 창신동,34.9,20,1993
서울특별시 종로구 창신동,16.5,0,1993
서울특별시 종로구 숭인동,12.1,2,2023
서울특별시 종로구 숭인동,12.1,2,2023
서울특별시 강남구 삼성동,25.7,0,2000
서울특별시 강남구 논현동,14.4,390,2020
서울특별시 성동구 옥수동,25.5,0,2016
서울특별시 성동구 옥수동,18.1,0,1997
서울특별시 성동구 옥수동,31.6,0,1990
서울특별시 강남구 논현동,4.3,47,2022
서울특별시 강남구 개포동,15.1,280,2019
서울특별시 강남구 도곡동,5.5,50,2025
서울특별시 강남구 논현동,40.4,280,1997
서울특별시 강남구 압구정동,32.3,0,1980
서울특별시 강남구 대치동,25.6,0,1983
서울특별시 강남구 대치동,8.6,0,2004
서울특별시 강남구 도곡동,5.5,50,2025
서울특별시 강남구 도곡동,18.0,0,1985
서울특별시 강남구 도곡동,25.7,230,1992
서울특별시 강남구 도곡동,18.0,0,1985
서울특별시 강남구 도곡동,25.7,160,1995
서울특별시 강남구 압구정동,39.8,0,1976
서울특별시 강남구 압구정동,42.6,0,1987
서울특별시 종로구 창신동,37.1,0,1973
서울특별시 강남구 압구정동,34.9,0,1979
서울특별시 강남구 율현동,30.8,0,2015
서울특별시 강남구 일원동,18.1,210,2018
서울특별시 강남구 도곡동,25.7,0,2006
서울특별시 종로구 숭인동,5.3,0,2025
서울특별시 강남구 압구정동,39.8,0,1976
서울특별시 강남구 압구정동,59.4,300,1976
서울특별시 종로구 익선동,14.7,110,2003
서울특별시 강남구 논현동,25.7,0,1976
서울특별시 성동구 옥수동,31.6,0,1990
서울특별시 강남구 역삼동,25.7,540,2012
서울특별시 강남구 역삼동,13.3,142,2004
서울특별시 강남구 역삼동,18.1,220,2006
서울특별시 강남구 역삼동,18.1,0,2006
서울특별시 강남구 역삼동,25.7,0,2009
서울특별시 강남구 역삼동,18.0,194,2002
서울특별시 강남구 역삼동,18.1,220,2006
서울특별시 중구 입정동,15.1,0,2023
서울특별시 중구 입정동,12.9,114,2023
서울특별시 강남구 논현동,20.5,72,2005
서울특별시 강남구 도곡동,5.5,50,2025
서울특별시 강남구 도곡동,18.1,0,2005
서울특별시 강남구 삼성동,37.8,0,2001
서울특별시 강남구 개포동,23.8,0,2023
서울특별시 강남구 개포동,25.6,280,2023
서울특별시 강남구 수서동,12.0,0,1993
서울특별시 강남구 수서동,12.0,40,1993
서울특별시 강남구 삼성동,25.6,120,2007
서울특별시 강남구 논현동,13.1,400,2023
서울특별시 종로구 홍파동,18.1,135,2017
서울특별시 강남구 개포동,25.6,160,2019
서울특별시 강남구 논현동,15.1,0,2024
서울특별시 강서구 가양동,25.7,0,1993
서울특별시 금천구 가산동,3.6,55,2013
서울특별시 금천구 가산동,4.0,15,2014
서울특별시 강서구 방화동,12.0,104,1993
서울특별시 강서구 방화동,14.9,0,1994
서울특별시 강서구 방화동,15.1,0,1993
서울특별시 강서구 마곡동,18.1,0,2021
